Instrument,Constituent RIC,Constituent Name,Date,Index
.OBX,HAFNI.OL,HAFNIA LTD ORD,2023-12-31,.OBX
.OBX,SALM.OL,SALMAR ORD,2024-12-31,.OBX
.OBX,GJFG.OL,GJENSIDIGE ORD,2024-12-31,.OBX
.OBX,SUBC.OL,SUBSEA ORD,2024-12-31,.OBX
.OBX,NHY.OL,NORSK HYDRO ORD,2024-12-31,.OBX
.OBX,FRO.OL,FRONTLINE PLC ORD,2024-12-31,.OBX
.OBX,MPCC.OL,MPC CONTAINER SHIPS AS ORD,2024-12-31,.OBX
.OBX,TEL.OL,TELENOR ORD,2024-12-31,.OBX
.OBX,AKRBP.OL,AKER BP ASA ORD,2024-12-31,.OBX
.OBX,HAUTO.OL,HOEGH AUTOLINERS ORD SHS,2024-12-31,.OBX
.OBX,WAWI.OL,WALLENIUS WILHELMSEN ASA ORD,2024-12-31,.OBX
.OBX,YAR.OL,YARA INTL ORD,2024-12-31,.OBX
.OBX,NAS.OL,NORWEGIAN AIR SHUTTLE ORD,2024-12-31,.OBX
.OBX,VAR.OL,VAR ENERGI ASA ORD,2024-12-31,.OBX
.OBX,NOD.OL,NORDIC VLSI ORD,2024-12-31,.OBX
.OBX,EQNR.OL,EQUINOR ORD,2024-12-31,.OBX
.OBX,GOGL.OL^H25,GOLDEN OCEAN GROUP LTD,2024-12-31,.OBX
.OBX,TGS.OL,TGS ASA ORD,2024-12-31,.OBX
.OBX,TOM.OL,TOMRA SYSTEMS ORD,2024-12-31,.OBX
.OBX,KOG.OL,KONGSBERG GRUPPEN ORD,2024-12-31,.OBX
.OBX,STB.OL,UNI STOREBRAND ORD,2024-12-31,.OBX
.OBX,BWLPG.OL,BW LPG ORD,2024-12-31,.OBX
.OBX,MOWI.OL,MOWI ASA ORD,2024-12-31,.OBX
.OBX,ORK.OL,ORKLA ORD,2024-12-31,.OBX
.OBX,DNB.OL,DNB BANK ORD,2024-12-31,.OBX
.OBX,HAFNI.OL,HAFNIA LTD ORD,2024-12-31,.OBX
.OMXS30,ATCOa.ST,ATLAS COPCO SR A ORD,2019-12-31,.OMXS30
.OMXS30,SAND.ST,SANDVIK ORD,2019-12-31,.OMXS30
.OMXS30,ATCOb.ST,ATLAS COPCO SR B ORD,2019-12-31,.OMXS30
.OMXS30,AZN.ST,ASTRAZENECA ORD,2019-12-31,.OMXS30
.OMXS30,ESSITYb.ST,ESSITY AKTIEBOLAG B ORD,2019-12-31,.OMXS30
.OMXS30,ELUXb.ST,ELECTROLUX ORD,2019-12-31,.OMXS30
.OMXS30,ALFA.ST,ALFA LAVAL ORD,2019-12-31,.OMXS30
.OMXS30,SSABa.ST,SSAB SWEDISH STAL SR A ORD,2019-12-31,.OMXS30
.OMXS30,ASSAb.ST,ASSA ABLOY ORD,2019-12-31,.OMXS30
.OMXS30,INVEb.ST,INVESTOR ORD,2019-12-31,.OMXS30
.OMXS30,NDASE.ST,NORDEA BANK ABP ORD,2019-12-31,.OMXS30
.OMXS30,SKAb.ST,SKANSKA ORD,2019-12-31,.OMXS30
.OMXS30,SECUb.ST,SECURITAS ORD,2019-12-31,.OMXS30
.OMXS30,TEL2b.ST,TELE2 ORD,2019-12-31,.OMXS30
.OMXS30,BOL.ST,BOLIDEN ORD,2019-12-31,.OMXS30
.OMXS30,SWMA.ST^A23,SWEDISH MATCH ORD,2019-12-31,.OMXS30
.OMXS30,TELIA.ST,TELIA CO AB ORD,2019-12-31,.OMXS30
.OMXS30,ERICb.ST,TELEFONAKTIEBOLAGET LM ERICSSON ORD,2019-12-31,.OMXS30
.OMXS30,SEBa.ST,SKANDINAVISKA ENSKILDAANKEN ORD,2019-12-31,.OMXS30
.OMXS30,GETIb.ST,GETINGE ORD,2019-12-31,.OMXS30
.OMXS30,SKFb.ST,SKF ORD,2019-12-31,.OMXS30
.OMXS30,HMb.ST,HENNES AND MAURITZ ORD,2019-12-31,.OMXS30
.OMXS30,SCAb.ST,SVENSKA CELLULOSA ORD,2019-12-31,.OMXS30
.OMXS30,HEXAb.ST,HEXAGON ORD,2019-12-31,.OMXS30
.OMXS30,ALIVsdb.ST,AUTOLIV SDR,2019-12-31,.OMXS30
.OMXS30,SHBa.ST,SVENSKA HANDELSBANKEN ORD,2019-12-31,.OMXS30
.OMXS30,VOLVb.ST,VOLVO CL B ORD,2019-12-31,.OMXS30
.OMXS30,KINVb.ST,KINNEVIK STK B ORD,2019-12-31,.OMXS30
.OMXS30,ABB.ST,ABB ORD,2019-12-31,.OMXS30
.OMXS30,SWEDa.ST,SWEDBANK ORD,2019-12-31,.OMXS30
.OMXS30,ATCOa.ST,ATLAS COPCO SR A ORD,2022-12-31,.OMXS30
.OMXS30,SINCH.ST,SINCH ORD,2022-12-31,.OMXS30
.OMXS30,SAND.ST,SANDVIK ORD,2022-12-31,.OMXS30
.OMXS30,ATCOb.ST,ATLAS COPCO SR B ORD,2022-12-31,.OMXS30
.OMXS30,AZN.ST,ASTRAZENECA ORD,2022-12-31,.OMXS30
.OMXS30,ESSITYb.ST,ESSITY AKTIEBOLAG B ORD,2022-12-31,.OMXS30
.OMXS30,ELUXb.ST,ELECTROLUX ORD,2022-12-31,.OMXS30
.OMXS30,ALFA.ST,ALFA LAVAL ORD,2022-12-31,.OMXS30
.OMXS30,ASSAb.ST,ASSA ABLOY ORD,2022-12-31,.OMXS30
.OMXS30,INVEb.ST,INVESTOR ORD,2022-12-31,.OMXS30
.OMXS30,EVOG.ST,EVOLUTION AB ORD,2022-12-31,.OMXS30
.OMXS30,NDASE.ST,NORDEA BANK ABP ORD,2022-12-31,.OMXS30
.OMXS30,TEL2b.ST,TELE2 ORD,2022-12-31,.OMXS30
.OMXS30,BOL.ST,BOLIDEN ORD,2022-12-31,.OMXS30
.OMXS30,TELIA.ST,TELIA CO AB ORD,2022-12-31,.OMXS30
.OMXS30,ERICb.ST,TELEFONAKTIEBOLAGET LM ERICSSON ORD,2022-12-31,.OMXS30
.OMXS30,SEBa.ST,SKANDINAVISKA ENSKILDAANKEN ORD,2022-12-31,.OMXS30
.OMXS30,GETIb.ST,GETINGE ORD,2022-12-31,.OMXS30
.OMXS30,SKFb.ST,SKF ORD,2022-12-31,.OMXS30
.OMXS30,HMb.ST,HENNES AND MAURITZ ORD,2022-12-31,.OMXS30
.OMXS30,SBBb.ST,SAMHALLSBYGGNADSBOLAGET I NORDEN AB,2022-12-31,.OMXS30
.OMXS30,SCAb.ST,SVENSKA CELLULOSA ORD,2022-12-31,.OMXS30
.OMXS30,HEXAb.ST,HEXAGON ORD,2022-12-31,.OMXS30
.OMXS30,ALIVsdb.ST,AUTOLIV SDR,2022-12-31,.OMXS30
.OMXS30,SHBa.ST,SVENSKA HANDELSBANKEN CLS A ORD,2022-12-31,.OMXS30
.OMXS30,VOLVb.ST,VOLVO CL B ORD,2022-12-31,.OMXS30
.OMXS30,KINVb.ST,KINNEVIK STK B ORD,2022-12-31,.OMXS30
.OMXS30,ABB.ST,ABB LTD ORD,2022-12-31,.OMXS30
.OMXS30,SWEDa.ST,SWEDBANK ORD,2022-12-31,.OMXS30
.OMXS30,ATCOa.ST,ATLAS COPCO SR A ORD,2023-12-31,.OMXS30
.OMXS30,SINCH.ST,SINCH ORD,2023-12-31,.OMXS30
.OMXS30,SAND.ST,SANDVIK ORD,2023-12-31,.OMXS30
.OMXS30,ATCOb.ST,ATLAS COPCO SR B ORD,2023-12-31,.OMXS30
.OMXS30,AZN.ST,ASTRAZENECA ORD,2023-12-31,.OMXS30
.OMXS30,ESSITYb.ST,ESSITY AKTIEBOLAG B ORD,2023-12-31,.OMXS30
.OMXS30,ELUXb.ST,ELECTROLUX ORD,2023-12-31,.OMXS30
.OMXS30,NIBEb.ST,NIBE INDUSTRIER ORD,2023-12-31,.OMXS30
.OMXS30,ALFA.ST,ALFA LAVAL ORD,2023-12-31,.OMXS30
.OMXS30,ASSAb.ST,ASSA ABLOY ORD,2023-12-31,.OMXS30
.OMXS30,INVEb.ST,INVESTOR ORD,2023-12-31,.OMXS30
.OMXS30,EVOG.ST,EVOLUTION AB ORD,2023-12-31,.OMXS30
.OMXS30,NDASE.ST,NORDEA BANK ABP ORD,2023-12-31,.OMXS30
.OMXS30,TEL2b.ST,TELE2 ORD,2023-12-31,.OMXS30
.OMXS30,BOL.ST,BOLIDEN ORD,2023-12-31,.OMXS30
.OMXS30,TELIA.ST,TELIA CO AB ORD,2023-12-31,.OMXS30
.OMXS30,ERICb.ST,TELEFONAKTIEBOLAGET LM ERICSSON ORD,2023-12-31,.OMXS30
.OMXS30,SEBa.ST,SKANDINAVISKA ENSKILDAANKEN ORD,2023-12-31,.OMXS30
.OMXS30,GETIb.ST,GETINGE ORD,2023-12-31,.OMXS30
.OMXS30,SKFb.ST,SKF ORD,2023-12-31,.OMXS30
.OMXS30,HMb.ST,HENNES AND MAURITZ ORD,2023-12-31,.OMXS30
.OMXS30,SBBb.ST,SAMHALLSBYGGNADSBOLAGET I NORDEN AB,2023-12-31,.OMXS30
.OMXS30,SCAb.ST,SVENSKA CELLULOSA ORD,2023-12-31,.OMXS30
.OMXS30,HEXAb.ST,HEXAGON ORD,2023-12-31,.OMXS30
.OMXS30,ALIVsdb.ST,AUTOLIV SDR,2023-12-31,.OMXS30
.OMXS30,SHBa.ST,SVENSKA HANDELSBANKEN CLS A ORD,2023-12-31,.OMXS30
.OMXS30,VOLVb.ST,VOLVO CL B ORD,2023-12-31,.OMXS30
.OMXS30,KINVb.ST,KINNEVIK STK B ORD,2023-12-31,.OMXS30
.OMXS30,ABB.ST,ABB LTD ORD,2023-12-31,.OMXS30
.OMXS30,SWEDa.ST,SWEDBANK ORD,2023-12-31,.OMXS30
.OMXS30,ATCOa.ST,ATLAS COPCO SR A ORD,2024-12-31,.OMXS30
.OMXS30,SINCH.ST,SINCH ORD,2024-12-31,.OMXS30
.OMXS30,SAND.ST,SANDVIK ORD,2024-12-31,.OMXS30
.OMXS30,ATCOb.ST,ATLAS COPCO SR B ORD,2024-12-31,.OMXS30
.OMXS30,AZN.ST,ASTRAZENECA ORD,2024-12-31,.OMXS30
.OMXS30,ESSITYb.ST,ESSITY AKTIEBOLAG B ORD,2024-12-31,.OMXS30
.OMXS30,ELUXb.ST,ELECTROLUX ORD,2024-12-31,.OMXS30
.OMXS30,NIBEb.ST,NIBE INDUSTRIER ORD,2024-12-31,.OMXS30
.OMXS30,ALFA.ST,ALFA LAVAL ORD,2024-12-31,.OMXS30
.OMXS30,ASSAb.ST,ASSA ABLOY ORD,2024-12-31,.OMXS30
.OMXS30,INVEb.ST,INVESTOR ORD,2024-12-31,.OMXS30
.OMXS30,EVOG.ST,EVOLUTION AB ORD,2024-12-31,.OMXS30
.OMXS30,NDASE.ST,NORDEA BANK ABP ORD,2024-12-31,.OMXS30
.OMXS30,TEL2b.ST,TELE2 ORD,2024-12-31,.OMXS30
.OMXS30,BOL.ST,BOLIDEN ORD,2024-12-31,.OMXS30
.OMXS30,TELIA.ST,TELIA CO AB ORD,2024-12-31,.OMXS30
.OMXS30,ERICb.ST,TELEFONAKTIEBOLAGET LM ERICSSON ORD,2024-12-31,.OMXS30
.OMXS30,SEBa.ST,SKANDINAVISKA ENSKILDAANKEN ORD,2024-12-31,.OMXS30
.OMXS30,GETIb.ST,GETINGE ORD,2024-12-31,.OMXS30
.OMXS30,SKFb.ST,SKF ORD,2024-12-31,.OMXS30
.OMXS30,HMb.ST,HENNES AND MAURITZ ORD,2024-12-31,.OMXS30
.OMXS30,SBBb.ST,SAMHALLSBYGGNADSBOLAGET I NORDEN AB,2024-12-31,.OMXS30
.OMXS30,SCAb.ST,SVENSKA CELLULOSA ORD,2024-12-31,.OMXS30
.OMXS30,SAABb.ST,SAAB ORD,2024-12-31,.OMXS30
.OMXS30,HEXAb.ST,HEXAGON ORD,2024-12-31,.OMXS30
.OMXS30,SHBa.ST,SVENSKA HANDELSBANKEN CLS A ORD,2024-12-31,.OMXS30
.OMXS30,VOLVb.ST,VOLVO CL B ORD,2024-12-31,.OMXS30
.OMXS30,KINVb.ST,KINNEVIK STK B ORD,2024-12-31,.OMXS30
.OMXS30,ABB.ST,ABB LTD ORD,2024-12-31,.OMXS30
.OMXS30,SWEDa.ST,SWEDBANK ORD,2024-12-31,.OMXS30
.OMXS30,ATCOa.ST,ATLAS COPCO SR A ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SAND.ST,SANDVIK ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ATCOb.ST,ATLAS COPCO SR B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,AZN.ST,ASTRAZENECA ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ESSITYb.ST,ESSITY AKTIEBOLAG B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ELUXb.ST,ELECTROLUX ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ALFA.ST,ALFA LAVAL ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SSABa.ST,SSAB SWEDISH STAL SR A ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ASSAb.ST,ASSA ABLOY ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,INVEb.ST,INVESTOR ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,NDASE.ST,NORDEA BANK ABP ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SKAb.ST,SKANSKA ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SECUb.ST,SECURITAS ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,TEL2b.ST,TELE2 ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,BOL.ST,BOLIDEN ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SWMA.ST^A23,SWEDISH MATCH ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,TELIA.ST,TELIA CO AB ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ERICb.ST,TELEFONAKTIEBOLAGET LM ERICSSON ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SEBa.ST,SKANDINAVISKA ENSKILDAANKEN ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,GETIb.ST,GETINGE ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SKFb.ST,SKF ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,HMb.ST,HENNES AND MAURITZ ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SCAb.ST,SVENSKA CELLULOSA ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,HEXAb.ST,HEXAGON ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ALIVsdb.ST,AUTOLIV SDR,2020-12-31 00:00:00,.OMXS30
.OMXS30,SHBa.ST,SVENSKA HANDELSBANKEN ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,VOLVb.ST,VOLVO CL B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,KINVb.ST,KINNEVIK STK B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ABB.ST,ABB ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SWEDa.ST,SWEDBANK ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ATCOa.ST,ATLAS COPCO SR A ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SINCH.ST,SINCH ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SAND.ST,SANDVIK ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ATCOb.ST,ATLAS COPCO SR B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,AZN.ST,ASTRAZENECA ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ESSITYb.ST,ESSITY AKTIEBOLAG B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ELUXb.ST,ELECTROLUX ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ALFA.ST,ALFA LAVAL ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ASSAb.ST,ASSA ABLOY ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,INVEb.ST,INVESTOR ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,EVOG.ST,EVOLUTION AB ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,NDASE.ST,NORDEA BANK ABP ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SKAb.ST,SKANSKA ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,TEL2b.ST,TELE2 ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,BOL.ST,BOLIDEN ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SWMA.ST^A23,SWEDISH MATCH ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,TELIA.ST,TELIA CO AB ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ERICb.ST,TELEFONAKTIEBOLAGET LM ERICSSON ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SEBa.ST,SKANDINAVISKA ENSKILDAANKEN ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,GETIb.ST,GETINGE ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SKFb.ST,SKF ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,HMb.ST,HENNES AND MAURITZ ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SCAb.ST,SVENSKA CELLULOSA ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,HEXAb.ST,HEXAGON ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ALIVsdb.ST,AUTOLIV SDR,2020-12-31 00:00:00,.OMXS30
.OMXS30,SHBa.ST,SVENSKA HANDELSBANKEN CLS A ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,VOLVb.ST,VOLVO CL B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,KINVb.ST,KINNEVIK STK B ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,ABB.ST,ABB ORD,2020-12-31 00:00:00,.OMXS30
.OMXS30,SWEDa.ST,SWEDBANK ORD,2020-12-31 00:00:00,.OMXS30
